studio_name,url_type,url,status_code,status_label,final_url,redirected,error
SUMUZO STUDIO SHINBASHI,Webサイト,https://studio.sumuzo.info/,200.0,OK,https://studio.sumuzo.info/,False,
Lanikai Dance Studio,Webサイト,https://lanikai.tokyo/,200.0,OK,https://lanikai.tokyo/,False,
Las Danzas in Tokyo,Webサイト,https://las-danzas.com/,200.0,OK,https://las-danzas.com/,False,
Letmedanceダンススタジオ 橋本南口本校,Webサイト,https://letmedance.jp/,200.0,OK,https://letmedance.jp/,False,
LIGHT WORKS STUDIO,Webサイト,https://www.lightworks-studio.jp/,200.0,OK,https://www.lightworks-studio.jp/,False,
BUZZ レンタルスタジオ 上野店,Webサイト,http://buzz-st.com/ueno2/,404.0,NOT_FOUND,https://buzz-st.com/ueno2,True,
BUZZ LIVE 赤坂,Webサイト,https://buzz-st.com/live-akasaka,404.0,NOT_FOUND,https://buzz-st.com/live-akasaka,False,
LOICX DANCE STUDIO,Webサイト,http://www.loicx-girls.com/,200.0,OK,https://loicx-girls.com/,True,
ソニズレンタルスタジオ方南町店,Webサイト,https://sonysdance.com/studio/hounan-a,200.0,OK,https://sonysdance.com/studio/hounan-a,False,
ソニズレンタルスタジオ新中野鍋横第2店,Webサイト,https://sonysdance.com/studio/nabe2,200.0,OK,https://sonysdance.com/studio/nabe2,False,
スペーススタジオ - Fresh!Studio,Webサイト,http://freshspacestudio.site/,200.0,OK,https://www.freshspacestudio.site/,True,
ライトハウス神田,Webサイト,https://www.instabase.jp/space/7443145996,200.0,OK,https://www.instabase.jp/tokyo-s1131402-rentalspace,True,
東京音楽堂 日本橋 ピアノサロン,Webサイト,https://coubic.com/ongakudou/436052#pageContent,403.0,BLOCKED,https://ongakudou.stores.jp/reserve/ongakudou/436052#pageContent,True,
東京音楽堂 日本橋 ピアノホール,Webサイト,https://coubic.com/ongakudou/576226#pageContent,403.0,BLOCKED,https://ongakudou.stores.jp/reserve/ongakudou/576226#pageContent,True,
Dance studio LOOP,Webサイト,http://ds-loop.com/,200.0,OK,https://ds-loop.com/,True,
BUZZ YOKOHAMA,Webサイト,https://buzz-st.com/yokohama/,404.0,NOT_FOUND,https://buzz-st.com/yokohama,False,
M Ballet Studio,Webサイト,https://hachioji.mypl.net/shop/00000375439/,,CONNECTION_ERROR,,False,"CONNECTION_ERROR: HTTPSConnectionPool(host='hachioji.mypl.net', port=443): Max retries exceeded wi"
BUZZ レンタルスタジオ浦和店,Webサイト,https://buzz-st.com/urawa/,404.0,NOT_FOUND,https://buzz-st.com/urawa,False,
FEELCYCLE 六本木,Webサイト,https://www.feelcycle.com/studios/rpg/?utm_source=google&utm_medium=gbp&utm_content=RPG&utm_campaign=google_gbp_RPG,200.0,OK,https://www.feelcycle.com/studios/rpg/?utm_source=google&utm_medium=gbp&utm_content=RPG&utm_campaign=google_gbp_RPG,False,
ダンススタジオ・ポップコーン,Webサイト,http://www.studio-popcorn.jp/,200.0,OK,https://studio-popcorn.jp/,True,
Ｍ＆Ｓダンススタジオ,Webサイト,http://www.msc-dance.net/,200.0,OK,https://www.msc-dance.net/,True,
studio RADA,Webサイト,http://www.studiorada.com/,200.0,OK,https://studiorada.com/mt_new/top/index.php,True,
magari 中野坂上スタジオ,Webサイト,https://cafe-magari.com/,200.0,OK,https://cafe-magari.com/,False,
Mailani feel art studio,Webサイト,http://mailani-fas.co.jp/,200.0,OK,http://www.mailani-fas.co.jp/,True,
銀座スタジオ ルアン,Webサイト,https://rentalstudio.ruan.co.jp/,200.0,OK,https://rentalstudio.ruan.co.jp/,False,
Manohiva Japan,Webサイト,https://www.manohiva-japan.jp/,,CONNECTION_ERROR,,False,"CONNECTION_ERROR: HTTPSConnectionPool(host='www.manohiva-japan.jp', port=443): Max retries exceede"
MAR'ｓ DANCE SCHOOL,Webサイト,http://www.mars-ds.com/,200.0,OK,http://www.mars-ds.com/,False,
Studio GENIE,Webサイト,https://studio-genie.tokyo/,200.0,OK,https://studio-genie.tokyo/,False,
㈱インフォレント,Webサイト,https://studiosquare.jp/,200.0,OK,https://studiosquare.jp/,False,
Masaピラティススタジオ,Webサイト,https://coubic.com/masapilatesstudio,200.0,OK,https://coubic.com/masapilatesstudio,False,
Mazuka Dance Company,Webサイト,https://mazuka-studio.com/,200.0,OK,https://mazuka-studio.com/,False,
MCSpace,Webサイト,http://mcspace1.com/,200.0,OK,http://mcspace1.com/,False,
レンタルスタジオ新富町 ?Danzatakara. Studio?,Webサイト,https://www.instabase.jp/space/2165415368,202.0,OTHER,https://www.instabase.jp/space/2165415368,False,
mikaバレエスタジオ,Webサイト,http://mikaballetstudio.com/,200.0,OK,https://mikaballetstudio.com/,True,
ＭＩＫＩバレエスタジオ,Webサイト,https://miki-ballet.p-kit.com/,403.0,BLOCKED,https://miki-ballet.p-kit.com/,False,
Mita Dance Factory 芝スタジオ,Webサイト,https://peraichi.com/landing_pages/view/mitadancefactory,403.0,BLOCKED,https://peraichi.com/landing_pages/view/mitadancefactory,False,
MIZUE Ballet School,Webサイト,https://sites.google.com/site/mizueballet/,200.0,OK,https://sites.google.com/site/mizueballet/,False,
MKH dance fit studio,Webサイト,https://www.mkhdancefitstudio.com/,200.0,OK,https://www.mkhdancefitstudio.com/,False,
Musa studio《自由が丘レンタルスタジオ》,Webサイト,https://ja-jp.facebook.com/musastudio/,400.0,OTHER,https://ja-jp.facebook.com/musastudio/,False,
スタジオマーティ / STUDIO marty 銀座出張所,Webサイト,https://www.studiomarty.co.jp/tokyo-mitakeio/,200.0,OK,https://www.studiomarty.co.jp/tokyo-mitakeio/,False,
Music Lounge J SHIMOIGUSA,Webサイト,https://j-shimoigusa.jp/,200.0,OK,https://j-shimoigusa.jp/,False,
MUSIC NEST音楽スタジオ,Webサイト,https://owlwingrecord.net/music-nest/,200.0,OK,https://owlwingrecord.net/music-nest/,False,
Muuta Dance Studio,Webサイト,https://muuta-dance.net/,200.0,OK,https://muuta-dance.net/,False,
NANSO STUDIO,Webサイト,https://nansome.me/gym/,,CONNECTION_ERROR,,False,"CONNECTION_ERROR: HTTPSConnectionPool(host='nansocamp.comgymhttps', port=443): Max retries exceede"
FINEDAY浜松町,Webサイト,https://www.finedayrental.com/,200.0,OK,https://www.finedayrental.com/,False,
NARASE MUSIC ACADEMY吉祥寺校,Webサイト,https://narase.jp/,200.0,OK,https://narase.jp/,False,
Nari Gym (ナリジム),Webサイト,https://beauty.hotpepper.jp/kr/slnH000588196/,200.0,OK,https://beauty.hotpepper.jp/kr/slnH000588196/,False,
NATURAglam 経堂スタジオ,Webサイト,https://www.naturaglam.com/kyodo/,200.0,OK,https://www.naturaglam.com/kyodo/,False,
NATURAglam 高円寺スタジオ,Webサイト,http://www.naturaglam.com/koenji/,200.0,OK,https://www.naturaglam.com/koenji/,True,
neu 168 Dance Studio,Webサイト,https://neu168.com/,,CONNECTION_ERROR,,False,"CONNECTION_ERROR: HTTPSConnectionPool(host='neu168.com', port=443): Max retries exceeded with url:"
New York yuka's Dance Center,Webサイト,http://www.t-nydc.jp/,200.0,OK,https://t-nydc.jp/,True,
NML dance studio,Webサイト,http://nmldancestudio.com/,200.0,OK,https://www.expiredwixdomain.com/?redirectedFor=nmldancestudio.com,True,
NML dance studioふじみ野校,Webサイト,https://www.nmldancestudio.com/,,CONNECTION_ERROR,,False,"CONNECTION_ERROR: HTTPSConnectionPool(host='www.nmldancestudio.com', port=443): Max retries exceed"
NOA バレエスクール自由が丘校,Webサイト,https://www.noaballet.jp/,200.0,OK,https://www.noaballet.jp/,False,
NOAダンスアカデミー 吉祥寺ANNEX校,Webサイト,https://www.noadance.com/kichijoji2/,200.0,OK,https://www.noadance.com/kichijoji-annex/,True,
NOAダンスアカデミー 駒沢校,Webサイト,https://www.noadance.com/,200.0,OK,https://www.noadance.com/,False,
NOAダンスアカデミー 原宿校,Webサイト,https://www.noadance.com/harajuku/,200.0,OK,https://www.noadance.com/harajuku/,False,
NOAダンスアカデミー 新宿本校,Webサイト,http://www.noadance.com/,200.0,OK,https://www.noadance.com/,True,
NOAダンスアカデミー 池袋校,Webサイト,https://www.noadance.com/ikebukuro/,200.0,OK,https://www.noadance.com/ikebukuro/,False,
NOAダンス教室 吉祥寺アネックス校,Webサイト,https://www.noadance.jp/kichijoji2/,200.0,OK,https://www.noadance.jp/kichijoji-annex/,True,
NOAダンス教室 銀座校,Webサイト,https://www.noadance.jp/,200.0,OK,https://www.noadance.jp/,False,
NOAダンス教室 原宿校,Webサイト,https://www.noadance.jp/harajuku/,200.0,OK,https://www.noadance.jp/harajuku/,False,
NOAダンス教室 中野校,Webサイト,https://www.noadance.jp/nakano/,200.0,OK,https://www.noadance.jp/nakano/,False,
NOAダンス教室 都立大校,Webサイト,http://www.noadance.jp/,200.0,OK,https://www.noadance.jp/,True,
NOAバレエスクール 池袋,Webサイト,https://www.noaballet.jp/store/ikebukuro/,200.0,OK,https://www.noaballet.jp/store/ikebukuro/,False,
NOAバレエスクール 都立大校,Webサイト,http://www.noaballet.jp/,200.0,OK,https://www.noaballet.jp/,True,
NSH MAJOR RENTAL STUDIO,Webサイト,https://studiomajor.jp/,403.0,BLOCKED,https://studiomajor.jp/,False,
ＯＤＦ 大治レンタルダンスフロア,Webサイト,https://www.go-odf.com/,200.0,OK,https://www.go-odf.com/,False,
okayレンタルスタジオ(ダンス、楽器練習スタジオ),Webサイト,https://sites.google.com/view/okayrental,200.0,OK,https://sites.google.com/view/okayrental,False,
OKUTAMA＋,Webサイト,https://okutamaplus.com/,200.0,OK,https://okutamaplus.com/,False,
OnePlace Dance Studio,Webサイト,https://one-place-llc.wixsite.com/oneplace,200.0,OK,https://one-place-llc.wixsite.com/oneplace,False,
ENJOINT DANCE CLUB中目黒,Webサイト,https://www.enjoint.tokyo/,200.0,OK,https://www.enjoint.tokyo/,False,
Pole and Aerial Studio POLISH中目黒,Webサイト,https://www.polish-415.com/,200.0,OK,https://www.polish-415.com/,False,
PLUS DANCE STUDIO,Webサイト,http://plus-dance-studio.com/,200.0,OK,https://plus-dance-studio.com/,True,
Pole and Aerial Studio POLISH六本木,Webサイト,http://www.polish-415.com/,200.0,OK,https://www.polish-415.com/,True,
Pole Dance Tokyo ポールダンス東京,Webサイト,http://www.poledancetokyo.com/,200.0,OK,http://poledancetokyo.com/,True,
STUDIO A1-04（レンタルスタジオ）,Webサイト,https://www.studioa1-04.com/,,CONNECTION_ERROR,,False,"CONNECTION_ERROR: HTTPSConnectionPool(host='www.studioa1-04.com', port=443): Max retries exceeded "
谷淑江スペイン舞踊スタジオ DANZARTE（ダンサルテ）,Webサイト,http://www.danzarte.xyz/,200.0,OK,https://www.danzarte.xyz/,True,
Brighton Studio Daikanyama,Webサイト,https://www.projectofbrighton.com/,200.0,OK,https://www.projectofbrighton.com/,False,
TEDDY?S BALANCE,Webサイト,https://ted-balance.com/,521.0,OTHER,https://ted-balance.com/,False,
スタジオ白猫屋 経堂R店,Webサイト,https://soyokaze-shironekoya.jp/kyodor.html,200.0,OK,https://soyokaze-shironekoya.jp/kyodor.html,False,
RAISE UP STUDIO 自由が丘 レンタルスタジオ,Webサイト,http://www.raiseup-studio.com/,200.0,OK,https://www.raiseup-studio.com/,True,
RE:STUDIO body&life,Webサイト,https://www.re-studio-bodylife.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=8724145320600633228,200.0,OK,https://www.re-studio-bodylife.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=8724145320600633228,False,
REDEIC DANCE STUDIO,Webサイト,http://redeic.info/,200.0,OK,http://redeic.info/,False,
レンタルスタジオ スタジオザルツ,Webサイト,https://studio-salz.com/chitokara/,200.0,OK,https://studio-salz.com/chitokara/,False,
Refinement リファインメント PBT専門スタジオ,Webサイト,https://www.refinement.jp/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=1677915365642956517,,CONNECTION_ERROR,,False,"CONNECTION_ERROR: HTTPSConnectionPool(host='www.refinement.jp', port=443): Max retries exceeded wi"
Rei Dance Collection 駅前校,Webサイト,http://www.rei-dance.com/,200.0,OK,https://www.rei-dance.com/shibuya,True,
rjspace外苑前駅4番出口,Webサイト,http://rjspace.com/,200.0,OK,http://rjspace.com/,False,
レンタルスタジオSunny 高田馬場1号店,Webサイト,https://11dance.com/,200.0,OK,https://11dance.com/,False,
RHYTHM STEP (幼児ダンス、キッズヒップホップダンス、レンタル),Webサイト,https://rhythmstep.amebaownd.com/,200.0,OK,https://rhythmstep.amebaownd.com/,False,
リアン 高田馬場スタジオ道順,Webサイト,http://2nd-street.biz/,200.0,OK,https://2nd-street.biz/,True,
Rinky Dink Studio お茶の水 神保町店,Webサイト,https://rinky.info/studio/ochanomizu/,200.0,OK,https://rinky.info/studio/ochanomizu/,False,
Rinky Dink Studio 中野店,Webサイト,https://rinky.info/studio/nakano/,200.0,OK,https://rinky.info/studio/nakano/,False,
Rinky Dink Studio 梅ヶ丘,Webサイト,https://rinky.info/studio/umegaoka/,200.0,OK,https://rinky.info/studio/umegaoka/,False,
ヨガスタジオ Peace of Mind,Webサイト,http://www.peaceofmind.tokyo/,200.0,OK,https://www.peaceofmind.tokyo/,True,
Risley八王子店,Webサイト,https://hachioji-risley.space/,200.0,OK,https://hachioji-risley.space/,False,
ROJIスタジオStudioStyle+,Webサイト,https://studiostyle.jp/roji-studio-b/,200.0,OK,https://studiostyle.jp/roji-studio-b/,False,
RSC MASAMI STUDIO,Webサイト,http://www.masamistudio.com/,200.0,OK,http://www.masamistudio.com/,False,
Ryo Dance Studio,Webサイト,http://dancer-ryo.com/,200.0,OK,https://www.dancer-ryo.com/,True,
S.O.L.A.studio&bodyworks,Webサイト,http://www.sola-studio.com/,200.0,OK,https://www.sola-studio.com/,True,
BUZZ 高田馬場2丁目,Webサイト,https://buzz-st.com/takadanobaba2,404.0,NOT_FOUND,https://buzz-st.com/takadanobaba2,False,
Sanitas（サニタス）六本木 貸切ジム＆ピラティス/ヨガスタジオ,Webサイト,https://sanitas-gym.jp/,200.0,OK,https://www.sanitas-gym.jp/,True,
SATOトータルダンススクール,Webサイト,https://satototaldance.com/,200.0,OK,https://www.satototaldance.com/,True,
ＳＧ ＳＴＵＤＩＯ,Webサイト,https://www.izsound.jp/SG/index.html,200.0,OK,https://www.izsound.jp/SG/index.html,False,
SHAKE DANCE STUDIO 橋本校,Webサイト,http://www.studio-shake.com/,200.0,OK,https://studio-shake.com/,True,
BUZZ レンタルスタジオ 西国分寺店,Webサイト,https://buzz-st.com/nishikokubunji/,404.0,NOT_FOUND,https://buzz-st.com/nishikokubunji,False,
レンタルスタジオ 国立リノ,Webサイト,http://kunitachi-lino.linovery.com/,200.0,OK,http://kunitachi-lino.linovery.com/,False,
エコール・ド・バレエ・エタンセル,Webサイト,https://etincelle-ballet.com/,200.0,OK,https://etincelle-ballet.com/,False,
STUDIO CHACHA,Webサイト,https://jco1b.hp.peraichi.com/,404.0,NOT_FOUND,https://jco1b.hp.peraichi.com/,False,
SIM STUDIO 西新井,Webサイト,https://www.sim-nishiarai.com/,200.0,OK,https://www.sim-nishiarai.com/,False,
SIM STUDIOお台場,Webサイト,https://www.sim-odaiba.com/,200.0,OK,https://www.sim-odaiba.com/,False,
SK,Webサイト,http://www.sk-dancestudio.com/,200.0,OK,https://www.sk-dancestudio.com/,True,
カルチャースタジオ花,Webサイト,https://www.kodaira-net.jp/kd1134338/,200.0,OK,https://www.kodaira-net.jp/kd1134338/,False,
SK.DANCE STUDIO 赤羽 チアダンススタジオ,Webサイト,https://sk-dancestudio.themedia.jp/,200.0,OK,https://sk-dancestudio.themedia.jp/,False,
SKYレンタルダンススタジオ,Webサイト,https://nakazakicho.skyspace.jp/,200.0,OK,https://nakazakicho.skyspace.jp/,False,
SORAスタジオ3,Webサイト,https://os-rental.com/,200.0,OK,https://os-rental.com/,False,
BUZZ レンタルスタジオ 国分寺店,Webサイト,https://buzz-st.com/kokubunji/,404.0,NOT_FOUND,https://buzz-st.com/kokubunji,False,
レンタルスタジオクラッセ国分寺,Webサイト,https://studio-classe.jp/,200.0,OK,https://studio-classe.jp/,False,
sound studio PACKS 北千住店,Webサイト,http://studio-packs.jp/,200.0,OK,https://www.studio-packs.jp/,True,
SOUTH MINT STUDIO 南青山,Webサイト,https://southmint.jp/,200.0,OK,https://southmint.jp/,False,
SoyLatte STUDIO,Webサイト,https://soylatte-studio.net/,200.0,OK,https://soylatte-studio.net/,False,
SPACE BUNNY,Webサイト,http://asaka-dc.com/,200.0,OK,https://asaka-dc.com/,True,
SPROUT DANCE STUDIO 梅田店,Webサイト,https://www.sprout-dance.com/,200.0,OK,https://www.sprout-dance.com/,False,
sr pilates studio 代々木公園,Webサイト,https://coubic.com/srpilates/613653,403.0,BLOCKED,https://srpilates.stores.jp/reserve/srpilates/613653,True,
Starnite Dance Studio,Webサイト,https://www.starnite-danceschool.com/,200.0,OK,https://www.starnite-danceschool.com/,False,
STRADA STUDIO,Webサイト,https://stradastudio1.wixsite.com/strada,200.0,OK,https://stradastudio1.wixsite.com/strada,False,
studio ∞ Fi (スタジオ フィー),Webサイト,https://www.studio-fi-dance.com/,200.0,OK,https://www.studio-fi-dance.com/,False,
25 DANCE SPOT(ニコスポ),Webサイト,https://nimonoinc.com/25dancespot,200.0,OK,https://nimonoinc.com/25dancespot,False,
studio 001,Webサイト,http://studionavi.jp/sites/detail_contact/128,,CONNECTION_ERROR,,False,"CONNECTION_ERROR: HTTPConnectionPool(host='studionavi.jp', port=80): Max retries exceeded with url"
studio arty 高田馬場,Webサイト,https://studio-arty.com/,200.0,OK,https://studio-arty.com/,False,
Studio B,Webサイト,http://www.photo-studiob.com/,200.0,OK,https://www.photo-studiob.com/,True,
Studio ballet with...,Webサイト,https://balletwithyou.com/,200.0,OK,https://balletwithyou.com/,False,
Studio BLANZ,Webサイト,http://studioblanz.wix.com/blanz,404.0,NOT_FOUND,https://studioblanz.wix.com:443/blanz,True,
STUDIO BUZZ 相模原校,Webサイト,http://buzz-st.com/sagamihara/,404.0,NOT_FOUND,https://buzz-st.com/sagamihara,True,
桜新町studio,Webサイト,https://www.instabase.jp/space/2094,202.0,OTHER,https://www.instabase.jp/space/2094,False,
STUDIO COCORO（スタジオココロ）- 新宿代々木のレンタルスペース&ダンススタジオ - 数々のイベントやメディアに出演,Webサイト,http://studio-cocoro.tokyo/,200.0,OK,https://studio-cocoro.tokyo/,True,
duobus studio｜デュオバススタジオ,Webサイト,https://duobus.jp/studiorental/,404.0,NOT_FOUND,https://duobus.jp/studiorental/,False,
Studio Crucial スタジオ クルーシャル,Webサイト,https://studio-crucial.com/,200.0,OK,https://studio-crucial.com/,False,
STUDIO DANCE ALIVE 河原町本校,Webサイト,http://www.dance-alive.com/,200.0,OK,https://www.dance-alive.com/,True,
Studio EFU（スタジオ エフ）,Webサイト,http://www.studio-efu.com/,200.0,OK,https://www.studio-efu.com/,True,
STUDIO ELEVATE スタジオエレベート,Webサイト,https://studioelevate.amebaownd.com/,200.0,OK,https://studioelevate.amebaownd.com/,False,
STUDIO ENOCH,Webサイト,https://studio-enoch.jp/,200.0,OK,https://www.studio-enoch.jp/,True,
Studio ENTRADA森下ANNEX,Webサイト,https://www.studio-entrada.com/,200.0,OK,https://www.studio-entrada.com/,False,
Studio Face東十条店 ダンスも会議もできるレンタルスタジオ,Webサイト,https://studioface0712.com/,200.0,OK,https://studioface0712.com/,False,
Studio Faith（スタジオフェイス）浦安校,Webサイト,http://www.s-faith.com/urayasu/,200.0,OK,https://www.s-faith.com/urayasu/,True,
SISTERS TOKYO 立川校 【ダンススクール】,Webサイト,https://sisters-t.com/,200.0,OK,https://sisters-t.com/,False,
studio FANTO,Webサイト,https://www.fanto.studio/,200.0,OK,https://www.fanto.studio/,False,
STUDIO FOXTAIL,Webサイト,https://28garden-studio.com/studio/foxtail/,200.0,OK,https://www.garden-studio.com/studio/foxtail_ast/,True,
studio fusion レンタルスタジオ,Webサイト,https://ks-works-fusion-studio-tokyo.com/,200.0,OK,https://ks-works-fusion-studio-tokyo.com/,False,
STUDIO GEM GARAGE,Webサイト,http://gemgarage.jp/,200.0,OK,https://gemgarage.jp/,True,
Studio growpoint,Webサイト,http://www.studiogrowpoint.jp/pages/787702/page_201701061209,200.0,OK,https://www.studiogrowpoint.jp/pages/787702/page_201701061209,True,
Studio H,Webサイト,http://studioh.tokyo/,200.0,OK,http://studioh.tokyo/,False,
ヒカリババダンスカンパニー,Webサイト,https://hikaribaba.com/,200.0,OK,https://hikaribaba.com/,False,
アトリエ エマーブル,Webサイト,https://www.atelieraimable.com/,200.0,OK,https://www.atelieraimable.com/,False,
スタジオグロウ市ヶ谷店,Webサイト,https://www.tokyo-dancelife.com/studio/kantou/tokyo/shinjuku/glow_ichigaya.html,200.0,OK,https://www.tokyo-dancelife.com/studio/kantou/tokyo/shinjuku/glow_ichigaya.html,False,
レンタルスタジオ モエギ市ヶ谷 ヨガダンスストレッチサロン Moegi市ヶ谷,Webサイト,https://upnow.jp/fukufuku-meetingroom,200.0,OK,https://upnow.jp/fukufuku-meetingroom,False,
STUDIO KIRINJI,Webサイト,http://kirinji.sakura.ne.jp/studio/,200.0,OK,https://kirinji.sakura.ne.jp/studio/,True,
sr pilates studio 四谷,Webサイト,https://coubic.com/srpilates/479980,403.0,BLOCKED,https://srpilates.stores.jp/reserve/srpilates/479980,True,
Studio sun and moon,Webサイト,http://www.sunandmoon.tokyo.jp/index.html,200.0,OK,http://www.sunandmoon.tokyo.jp/index.html,False,
STUDIO KYU,Webサイト,https://select-type.com/p/studio-kyu_0301/,200.0,OK,https://select-type.com/p/studio-kyu_0301/,False,
Studio Landin' 国分寺校,Webサイト,http://www.namelessproduction.com/,200.0,OK,http://www.namelessproduction.com/,False,
Studio Leaf,Webサイト,http://www.studioleaf.co/,200.0,OK,https://www.studioleaf.co/,True,
Studio Liberty,Webサイト,https://spacemarket.com/p/IhqvvJWNv9WY8BJK,200.0,OK,https://www.spacemarket.com/spaces/studioliberty/?promotion_link=true,True,
琉球スタジオCanDokoro,Webサイト,https://candokoro.com/,200.0,OK,https://candokoro.com/,False,
Studio LIBRE（スタジオ リーブル）,Webサイト,https://www.studio-libre.com/,200.0,OK,https://www.studio-libre.com/,False,
STUDIO LIKEMAD,Webサイト,https://www.studiolikemad.tokyo/,200.0,OK,https://www.studiolikemad.tokyo/,False,
Studio LL MUSIC（スタジオエルエルミュージック）,Webサイト,http://ll-music.com/studio/,200.0,OK,https://ll-music.com/studio/,True,
studio LOOP,Webサイト,http://studio-loop.jp/,200.0,OK,https://studio-loop.jp/,True,
STUDIO ONEWAY TOKYO,Webサイト,https://www.studio-oneway.tokyo/,200.0,OK,https://www.studio-oneway.tokyo/,False,
studio opus-スタジオ オープス-,Webサイト,http://www.studio-opus.jp/,200.0,OK,https://www.studio-opus.jp/,True,
STUDIO POLISH（スタジオポリッシュ）,Webサイト,http://www.studio-polish.com/,200.0,OK,http://www.studio-polish.com/,False,
STUDIO PRIME 若葉校,Webサイト,http://www.primestudio-yl.com/,,CONNECTION_ERROR,,False,"CONNECTION_ERROR: HTTPConnectionPool(host='www.primestudio-yl.com', port=80): Max retries exceeded"
Studio R 六本木ヒルズ店,Webサイト,https://www.studio-ryo.net/,200.0,OK,https://www.studio-ryo.net/,False,
スタジオ五軒町,Webサイト,https://studio-gokencho.com/,200.0,OK,https://studio-gokencho.com/,False,
Studio ROZE (スタジオロゼ） レンタルスタジオ ヨガスタジオ 整体サロン 池袋 安い,Webサイト,https://www.instabase.jp/space/9053717528,200.0,OK,https://www.instabase.jp/space/9053717528,False,
studio SHEEP（スタジオシープ）,Webサイト,https://studio-sheep.com/,200.0,OK,https://studio-sheep.com/,False,
多摩スタジオ,Webサイト,https://rentalstama.wixsite.com/tamastudio,200.0,OK,https://rentalstama.wixsite.com/tamastudio,False,
STUDIO SPACE COREDO NOGIZAKA｜スタジオスペース コレド 乃木坂,Webサイト,https://studio-space-coredo.business.site/,404.0,NOT_FOUND,https://studio-space-coredo.business.site/,False,
STUDIO SPACE N 二子新地校,Webサイト,http://space-n.jp/,200.0,OK,https://space-n.jp/,True,
STUDIO TRON,Webサイト,http://studiotron.jp/,200.0,OK,https://studiotron.jp/,True,
アテール明大前第１スタジオ（レンタルスタジオTerritory M ）,Webサイト,https://a-terre.com/territorym/,200.0,OK,https://a-terre.com/territorym/,False,
studio WILDKIDS 亀戸駅前校 SOLstudio,Webサイト,https://www.studio-wildkids.com/,200.0,OK,https://www.studio-wildkids.com/,False,
studio worcle okubo,Webサイト,https://www.studioworcle.com/okubo/,200.0,OK,https://www.studioworcle.com/okubo/,False,
studio worcle shibuya,Webサイト,https://www.studioworcle.com/,200.0,OK,https://www.studioworcle.com/,False,
studio worcle shinjuku,Webサイト,https://www.studioworcle.com/shinjuku/,200.0,OK,https://www.studioworcle.com/shinjuku/,False,
studio worcle shinjuku-gyoen,Webサイト,http://www.studioworcle.com/gyoen/,200.0,OK,http://www.studioworcle.com/gyoen/,False,
studio worcle yoyogi,Webサイト,https://www.studioworcle.com/yoyogi/,200.0,OK,https://www.studioworcle.com/yoyogi/,False,
studio worcle 池袋店,Webサイト,http://www.studioworcle.com/ikebukuro,200.0,OK,http://www.studioworcle.com/ikebukuro/,False,
studio_MINT 錦糸町,Webサイト,https://eaglet01.com/,200.0,OK,https://eaglet01.com/,False,
ダンススタジオR 小杉レンタルスタジオ,Webサイト,https://bit.ly/3a143ph,410.0,NOT_FOUND,https://www.supersaas.jp/schedule/dancestudioR/Kosugi,True,
STUDIO+DINING TREE,Webサイト,https://edogawa.mypl.net/shop/00000370544/,200.0,OK,https://edogawa.mypl.net/shop/00000370544/,False,
STUDIO101,Webサイト,http://www.101violins.com/,200.0,OK,https://www.101violins.com/,True,
studio3,Webサイト,http://www.studio3.jp/,200.0,OK,https://www.studio3.jp/,True,
studio501,Webサイト,http://studio.5project.co.jp/,200.0,OK,http://studio.5project.co.jp/,False,
STUDIOFLAG高田馬場2号店,Webサイト,https://studioflaginfo.com/,200.0,OK,https://studioflaginfo.com/,False,
StudioNEXUS石神井校,Webサイト,https://nfc-dance.com/,200.0,OK,https://nfc-dance.com/,False,
渋谷のレンタルスタジオ ユニアス,Webサイト,https://unius.studio/,200.0,OK,https://unius.studio/,False,
Studioonda大久保,Webサイト,https://studioonda.com/,200.0,OK,https://studioonda.com/,False,
StudioOnda東中野 Ondabuilding,Webサイト,https://ondacompany.com/,200.0,OK,https://ondacompany.com/,False,
STUDIOピア Pia31 ベイサイド,Webサイト,https://www.studio-pia.com/,200.0,OK,https://www.studio-pia.com/,False,
STUDIOフェーム,Webサイト,http://www.fame-company.com/,,CONNECTION_ERROR,,False,"CONNECTION_ERROR: HTTPConnectionPool(host='www.fame-company.com', port=80): Max retries exceeded w"
Sweet Fairy バレエスタジオ,Webサイト,https://www.sweet-fairy-ballet.com/,200.0,OK,https://sweetfairy-ballet.com/,True,
swing swing,Webサイト,https://swingswing.roofin.jp/,200.0,OK,https://swingswing.roofin.jp/,False,
SWITCH STAND ODAIBA,Webサイト,https://switch-stand.com/odaiba/,200.0,OK,https://switch-stand.com/odaiba/,False,
Tap Dance Company Freiheit,Webサイト,https://www.tdc-freiheit.com/,200.0,OK,https://www.tdc-freiheit.com/,False,
FLASHスタジオ,Webサイト,https://www.flash-studio.tokyo/,200.0,OK,https://www.flash-studio.tokyo/,False,
Tap&Soul,Webサイト,https://tapandsoul.weebly.com/,200.0,OK,https://tapandsoul.weebly.com/,False,
TBY-studio,Webサイト,http://tby-studio.com/,200.0,OK,https://tby-studio.com/,True,
TERAKOYA studio,Webサイト,https://www.terakoyastudio.com/,200.0,OK,https://www.terakoyastudio.com/,False,
