station_id,station_group_id,station_name,area,prefecture,city,ward_or_city,address,latitude,longitude,lines,companies,line_count,importance_rank,importance_score,source
2400123,2400123,東府中,東府中,東京都,府中市,府中市,府中市清水が丘１-８-３,35.668766,139.495257,京王競馬場線|京王線,京王電鉄,2,C,23,駅データ.jp
2400129,2400129,高幡不動,高幡不動,東京都,日野市,日野市,日野市高幡１３９,35.662067,139.413697,京王動物園線|京王線|多摩モノレール,京王電鉄|多摩都市モノレール,3,C,24,駅データ.jp
2400208,2400208,京王多摩センター,京王多摩センター,東京都,多摩市,多摩市,多摩市落合１-１０-２,35.624602,139.4237,京王相模原線|多摩モノレール|小田急多摩線,京王電鉄|多摩都市モノレール|小田急電鉄,3,C,32,駅データ.jp
2500206,2500206,大和,大和,神奈川県,大和市,大和市,大和市大和南１-１-１,35.469833,139.46144,小田急江ノ島線|相鉄・JR直通線|相鉄本線,小田急電鉄|相模鉄道,3,C,32,駅データ.jp
2500210,2500210,湘南台,湘南台,神奈川県,藤沢市,藤沢市,藤沢市湘南台２-１５,35.396534,139.466922,ブルーライン|小田急江ノ島線|相鉄いずみ野線,小田急電鉄|横浜市交通局|相模鉄道,3,C,24,駅データ.jp
2600103,2600103,中目黒,中目黒,東京都,目黒区,目黒区,目黒区上目黒３-４-１,35.643854,139.698621,東京メトロ日比谷線|東急東横線,東京メトロ|東急電鉄,2,C,23,駅データ.jp
2600109,2600109,多摩川,多摩川,東京都,大田区,大田区,大田区田園調布１-５３-８,35.589591,139.668723,東急多摩川線|東急東横線|東急目黒線,東急電鉄,3,C,24,駅データ.jp
2600113,2600113,日吉,日吉,神奈川県,横浜市,横浜市港北区,横浜市港北区日吉２-１-１,35.553753,139.64696,グリーンライン|東急新横浜線|東急東横線|東急目黒線,東急電鉄|横浜市交通局,4,C,30,駅データ.jp
2700139,2700139,金沢八景,金沢八景,神奈川県,横浜市,横浜市金沢区,横浜市金沢区瀬戸１５-１,35.331244,139.620831,京急本線|京急逗子線|金沢シーサイドライン,京急電鉄|横浜シーサイドライン,3,C,24,駅データ.jp
2700206,2700206,羽田空港第1・第2ターミナル,羽田空港第1・第2ターミナル,東京都,大田区,大田区,大田区羽田空港３-３-４,35.549902,139.786198,京急空港線|東京モノレール,京急電鉄|東京モノレール,2,C,25,駅データ.jp
2700207,2700207,羽田空港第3ターミナル,羽田空港第3ターミナル,東京都,大田区,大田区,東京都大田区羽田空港二丁目6番5号,35.544422,139.768587,京急空港線|東京モノレール,京急電鉄|東京モノレール,2,C,25,駅データ.jp
2800109,2800109,日本橋,東京,東京都,中央区,中央区,中央区日本橋１丁目,35.681948,139.774251,東京メトロ東西線|東京メトロ銀座線|都営浅草線,東京メトロ|東京都交通局,3,C,24,駅データ.jp
2800110,2800110,京橋,京橋,東京都,中央区,中央区,中央区京橋２-２-１０,35.676158,139.770947,東京メトロ銀座線|都営浅草線,東京メトロ|東京都交通局,2,A,60,駅データ.jp
2800111,2800111,銀座,銀座,東京都,中央区,中央区,中央区銀座４-１-２,35.672579,139.764735,東京メトロ丸ノ内線|東京メトロ日比谷線|東京メトロ有楽町線|東京メトロ銀座線,東京メトロ,4,A,60,駅データ.jp
2800115,2800115,赤坂見附,赤坂見附,東京都,港区,港区,港区赤坂３-１-６,35.678063,139.738974,東京メトロ丸ノ内線|東京メトロ半蔵門線|東京メトロ南北線|東京メトロ有楽町線|東京メトロ銀座線,東京メトロ,5,C,35,駅データ.jp
2800116,2800116,青山一丁目,青山,東京都,港区,港区,港区南青山１-１-１９,35.67282,139.724093,東京メトロ半蔵門線|東京メトロ銀座線|都営大江戸線,東京メトロ|東京都交通局,3,C,24,駅データ.jp
2800118,2800118,表参道,表参道,東京都,港区,港区,港区北青山３丁目,35.665247,139.712314,東京メトロ千代田線|東京メトロ半蔵門線|東京メトロ銀座線,東京メトロ,3,A,60,駅データ.jp
2800208,2800208,大手町,東京,東京都,千代田区,千代田区,千代田区大手町１丁目,35.685847,139.76455,東京メトロ丸ノ内線|東京メトロ千代田線|東京メトロ半蔵門線|東京メトロ東西線|都営三田線,東京メトロ|東京都交通局,5,C,35,駅データ.jp
2800211,2800211,霞ケ関,銀座,東京都,千代田区,千代田区,千代田区霞が関２丁目,35.673838,139.750899,東京メトロ丸ノ内線|東京メトロ千代田線|東京メトロ日比谷線,東京メトロ,3,C,24,駅データ.jp
2800217,2800217,新宿三丁目,新宿,東京都,新宿区,新宿区,新宿区新宿３-１４-１,35.690772,139.705331,東京メトロ丸ノ内線|東京メトロ副都心線|都営新宿線,東京メトロ|東京都交通局,3,C,32,駅データ.jp
2800220,2800220,中野坂上,中野坂上,東京都,中野区,中野区,中野区中央２-１-２,35.697505,139.682594,東京メトロ丸ノ内線|都営大江戸線,東京メトロ|東京都交通局,2,C,23,駅データ.jp
2800309,2800309,人形町,人形町,東京都,中央区,中央区,中央区日本橋人形町２-６-５,35.685099,139.783316,東京メトロ半蔵門線|東京メトロ日比谷線|都営浅草線,東京メトロ|東京都交通局,3,C,24,駅データ.jp
2800318,2800318,六本木,六本木,東京都,港区,港区,港区六本木６-１-２５,35.663379,139.731505,東京メトロ日比谷線|都営大江戸線,東京メトロ|東京都交通局,2,A,60,駅データ.jp
2800407,2800407,九段下,飯田橋,東京都,千代田区,千代田区,千代田区九段南１-６-１,35.695589,139.751948,東京メトロ半蔵門線|東京メトロ東西線|都営新宿線,東京メトロ|東京都交通局,3,C,24,駅データ.jp
2800807,2800807,神保町,秋葉原,東京都,千代田区,千代田区,千代田区神田神保町２-２,35.695808,139.757777,東京メトロ半蔵門線|都営三田線|都営新宿線,東京メトロ|東京都交通局,3,C,24,駅データ.jp
2801012,2801012,東新宿,新宿,東京都,新宿区,新宿区,新宿区新宿７-２７-３,35.698418,139.707571,東京メトロ副都心線|都営大江戸線,東京メトロ|東京都交通局,2,C,23,駅データ.jp
2900108,2900108,西谷,西谷,神奈川県,横浜市,横浜市保土ケ谷区,横浜市保土ケ谷区西谷町１１０１,35.478092,139.565721,相鉄・JR直通線|相鉄新横浜線|相鉄本線,相模鉄道,3,C,24,駅データ.jp
2900110,2900110,二俣川,二俣川,神奈川県,横浜市,横浜市旭区,横浜市旭区二俣川２-９１-７,35.463335,139.532207,相鉄いずみ野線|相鉄・JR直通線|相鉄本線,相模鉄道,3,C,24,駅データ.jp
3000114,3000114,岡崎公園前,岡崎公園前,愛知県,岡崎市,岡崎市,岡崎市中岡崎町,34.955607,137.153016,名鉄名古屋本線|愛知環状鉄道線,名古屋鉄道|愛知環状鉄道,2,C,23,駅データ.jp
3000117,3000117,新安城,新安城,愛知県,安城市,安城市,安城市東栄町１丁目,34.986885,137.085443,名鉄名古屋本線|名鉄西尾線,名古屋鉄道,2,C,23,駅データ.jp
3000119,3000119,知立,知立,愛知県,知立市,知立市,知立市栄２丁目,35.006111,137.039722,名鉄三河線|名鉄名古屋本線,名古屋鉄道,2,C,23,駅データ.jp
3000160,3000160,名鉄岐阜,岐阜,岐阜県,岐阜市,岐阜市,岐阜市神田町９丁目,35.411383,136.760334,名鉄各務原線|名鉄名古屋本線,名古屋鉄道,2,C,23,駅データ.jp
3000519,3000519,豊田市,豊田市,愛知県,豊田市,豊田市,豊田市若宮町１-３５,35.087305,137.156227,名鉄三河線|名鉄豊田線,名古屋鉄道,2,C,23,駅データ.jp
3000701,3000701,常滑,常滑,愛知県,常滑市,常滑市,常滑市鯉江本町５-１４１,34.891167,136.834992,名鉄常滑・空港線|名鉄常滑線,名古屋鉄道,2,C,33,駅データ.jp
3001201,3001201,栄町,栄町,愛知県,名古屋市,名古屋市東区,名古屋市東区東桜１-１２,35.170182,136.908341,名古屋市営地下鉄名城線|名古屋市営地下鉄東山線|名鉄瀬戸線,名古屋市交通局|名古屋鉄道,3,C,24,駅データ.jp
3001218,3001218,新瀬戸,新瀬戸,愛知県,瀬戸市,瀬戸市,瀬戸市東横山町６２,35.225703,137.078046,名鉄瀬戸線|愛知環状鉄道線,名古屋鉄道|愛知環状鉄道,2,C,23,駅データ.jp
3001308,3001308,津島,津島,愛知県,津島市,津島市,津島市錦町１-１,35.177982,136.730995,名鉄尾西線|名鉄津島線,名古屋鉄道,2,C,23,駅データ.jp
3001518,3001518,犬山,犬山,愛知県,犬山市,犬山市,犬山市大字犬山字富士見町,35.379871,136.945536,名鉄小牧線|名鉄広見線|名鉄犬山線,名古屋鉄道,3,C,32,駅データ.jp
3100101,3100101,大阪難波,心斎橋,大阪府,大阪市,大阪市中央区,大阪市中央区難波四丁目1-17,34.66683,135.499141,大阪メトロ千日前線|大阪メトロ四つ橋線|大阪メトロ御堂筋線|近鉄難波線|阪神なんば線,Osaka Metro|近畿日本鉄道|阪神電鉄,5,C,35,駅データ.jp
3100102,3100102,近鉄日本橋,心斎橋,大阪府,大阪市,大阪市中央区,大阪市中央区日本橋１-１８-１４,34.66708,135.506363,大阪メトロ千日前線|大阪メトロ堺筋線|近鉄難波線,Osaka Metro|近畿日本鉄道,3,C,24,駅データ.jp
3100201,3100201,大和西大寺,大和西大寺,奈良県,奈良市,奈良市,奈良市西大寺国見町１-１-１,34.69358,135.783169,近鉄京都線|近鉄奈良線|近鉄橿原線,近畿日本鉄道,3,C,24,駅データ.jp
3100217,3100217,橿原神宮前,橿原神宮前,奈良県,橿原市,橿原市,橿原市久米町６１８,34.483987,135.79434,近鉄南大阪線|近鉄吉野線|近鉄橿原線,近畿日本鉄道,3,C,32,駅データ.jp
3100539,3100539,伊賀神戸,伊賀神戸,三重県,伊賀市,伊賀市,伊賀市比土２６２８-３,34.673639,136.152854,伊賀鉄道伊賀線|近鉄大阪線,伊賀鉄道|近畿日本鉄道,2,C,23,駅データ.jp
3100548,3100548,伊勢中川,伊勢中川,三重県,松阪市,松阪市,松阪市嬉野中川町７５４,34.635028,136.477894,近鉄名古屋線|近鉄大阪線|近鉄山田線,近畿日本鉄道,3,C,24,駅データ.jp
3100801,3100801,近鉄四日市,近鉄四日市,三重県,四日市,四日市,四日市市安島１-１-５６,34.966495,136.618352,八王子線|内部線|近鉄名古屋線|近鉄湯の山線,四日市あすなろう鉄道|近畿日本鉄道,4,C,38,駅データ.jp
3101601,3101601,生駒,生駒,奈良県,生駒市,生駒市,生駒市元町１-１-１,34.692921,135.697542,生駒ケーブル|近鉄けいはんな線|近鉄奈良線|近鉄生駒線,近畿日本鉄道,4,C,38,駅データ.jp
3102019,3102019,近鉄奈良,奈良,奈良県,奈良市,奈良市,奈良市東向中町２９,34.684323,135.827472,近鉄京都線|近鉄奈良線,近畿日本鉄道,2,C,23,駅データ.jp
3102208,3102208,河内長野,河内長野,大阪府,河内長野市,河内長野市,河内長野市本町２９-９,34.450839,135.573124,南海高野線|近鉄長野線,南海電鉄|近畿日本鉄道,2,C,23,駅データ.jp
3102510,3102510,小倉,小倉,京都府,宇治市,宇治市,宇治市小倉町神楽町３５-４,34.89304,135.781914,近鉄京都線,近畿日本鉄道,1,A,60,駅データ.jp
3200103,3200103,天下茶屋,天下茶屋,大阪府,大阪市,大阪市西成区,大阪市西成区岸里１-１-１０,34.636847,135.496673,南海本線|南海高野線|大阪メトロ堺筋線,Osaka Metro|南海電鉄,3,C,24,駅データ.jp
3200104,3200104,岸里玉出,岸里玉出,大阪府,大阪市,大阪市西成区,大阪市西成区玉出東１-１-１７,34.627914,135.494773,南海本線|南海汐見橋線|南海高野線|阪堺電軌阪堺線,南海電鉄|阪堺電気軌道,4,C,30,駅データ.jp
3200124,3200124,貝塚,貝塚,大阪府,貝塚市,貝塚市,貝塚市海塚２５０-２,34.445466,135.357691,南海本線|水間鉄道水間線,南海電鉄|水間鉄道,2,C,23,駅データ.jp
3200128,3200128,泉佐野,泉佐野,大阪府,泉佐野市,泉佐野市,泉佐野市上町３-１１-４１,34.411153,135.316724,南海本線|南海空港線,南海電鉄,2,C,23,駅データ.jp
3200715,3200715,中百舌鳥,中百舌鳥,大阪府,堺市,堺市北区,堺市北区中百舌鳥町２丁１９６,34.556178,135.504899,南海高野線|大阪メトロ御堂筋線|泉北線,Osaka Metro|南海電鉄,3,C,24,駅データ.jp
3200901,3200901,汐見橋,汐見橋,大阪府,大阪市,大阪市浪速区,大阪市浪速区桜川３-８-７４,34.668208,135.487205,南海汐見橋線|大阪メトロ千日前線|阪神なんば線,Osaka Metro|南海電鉄|阪神電鉄,3,C,24,駅データ.jp
3300101,3300101,三条,三条,京都府,京都市,京都市東山区,京都市東山区三条大橋東詰,35.009169,135.772774,京都市営地下鉄東西線|京阪本線|京阪鴨東線,京都市交通局|京阪電鉄,3,C,24,駅データ.jp
3300115,3300115,石清水八幡宮,石清水八幡宮,京都府,八幡市,八幡市,八幡市八幡科手１,34.884593,135.699749,京阪本線|石清水八幡宮参道ケーブル,京阪電鉄,2,C,23,駅データ.jp
3300120,3300120,枚方市,枚方市,大阪府,枚方市,枚方市,枚方市岡東町１９-１４,34.816171,135.648814,京阪交野線|京阪本線,京阪電鉄,2,C,23,駅データ.jp
3300128,3300128,門真市,門真市,大阪府,門真市,門真市,門真市新橋町３６-７,34.737586,135.582878,京阪本線|大阪モノレール線,京阪電鉄|大阪モノレール株式会社,2,C,23,駅データ.jp
3300138,3300138,天満橋,天満橋,大阪府,大阪市,大阪市中央区,大阪市中央区谷町１-２-５,34.689952,135.516879,京阪中之島線|京阪本線|大阪メトロ谷町線,Osaka Metro|京阪電鉄,3,C,24,駅データ.jp
3300139,3300139,北浜,北浜,大阪府,大阪市,大阪市中央区,大阪市中央区北浜１-８-１６,34.692072,135.506686,京阪中之島線|京阪本線|大阪メトロ堺筋線,Osaka Metro|京阪電鉄,3,C,24,駅データ.jp
3300140,3300140,淀屋橋,淀屋橋,大阪府,大阪市,大阪市中央区,大阪市中央区北浜三丁目6-14,34.693014,135.501011,京阪中之島線|京阪本線|大阪メトロ御堂筋線,Osaka Metro|京阪電鉄,3,C,24,駅データ.jp
3300401,3300401,出町柳,出町柳,京都府,京都市,京都市左京区,京都市左京区賀茂大橋東詰,35.029917,135.772748,京阪本線|京阪鴨東線|叡山電鉄叡山本線,京阪電鉄|叡山電鉄,3,C,24,駅データ.jp
3300612,3300612,びわ湖浜大津,大津,滋賀県,大津市,大津市,大津市浜大津１-３-８,35.011283,135.863982,京阪京津線|京阪石山坂本線,京阪電鉄,2,C,23,駅データ.jp
3400103,3400103,十三,十三,大阪府,大阪市,大阪市淀川区,大阪市淀川区十三東２-１２-１,34.720226,135.48248,阪急京都本線|阪急宝塚本線|阪急神戸本線,阪急電鉄,3,A,60,駅データ.jp
3400108,3400108,西宮北口,西宮北口,兵庫県,西宮市,西宮市,西宮市高松町６-２０,34.745951,135.356702,阪急今津線|阪急神戸本線,阪急電鉄,2,A,60,駅データ.jp
3400213,3400213,川西能勢口,川西能勢口,兵庫県,川西市,川西市,川西市小花１-１-１０,34.827654,135.413393,能勢電鉄妙見線|阪急宝塚本線,能勢電鉄|阪急電鉄,2,C,23,駅データ.jp
3400303,3400303,大宮,大宮,京都府,京都市,京都市中京区,京都市中京区四条通大宮西入ル錦大宮町１２７,35.003388,135.748575,京福電鉄嵐山本線|阪急京都本線,京福電気鉄道|阪急電鉄,2,S,80,駅データ.jp
3400318,3400318,南茨木,南茨木,大阪府,茨木市,茨木市,茨木市天王２-１-１３,34.802779,135.564965,大阪モノレール線|阪急京都本線,大阪モノレール株式会社|阪急電鉄,2,C,23,駅データ.jp
3400322,3400322,JR淡路,JR淡路,大阪府,大阪市,大阪市東淀川区,大阪市東淀川区菅原5丁目11-14,34.739449,135.517638,おおさか東線|阪急京都本線|阪急千里線,JR西日本|阪急電鉄,3,C,24,駅データ.jp
3400811,3400811,天神橋筋六丁目,天神橋筋六丁目,大阪府,大阪市,大阪市北区,大阪市北区浪花町１４-２８,34.710435,135.510932,大阪メトロ堺筋線|大阪メトロ谷町線|阪急千里線,Osaka Metro|阪急電鉄,3,C,24,駅データ.jp
3500109,3500109,尼崎,尼崎,兵庫県,尼崎市,尼崎市,兵庫県尼崎市東御園町93,34.718634,135.417309,阪神なんば線|阪神本線,阪神電鉄,2,C,23,駅データ.jp
3600120,3600120,西鉄小郡,西鉄小郡,福岡県,小郡市,小郡市,小郡市祇園１-９-４,33.396942,130.553297,甘木鉄道甘木線|西鉄天神大牟田線,甘木鉄道|西日本鉄道,2,C,23,駅データ.jp
9910109,9910109,大通,札幌,北海道,札幌市,札幌市中央区,札幌市中央区大通西２,43.060479,141.354526,札幌市営地下鉄南北線|札幌市営地下鉄東西線|札幌市営地下鉄東豊線,札幌市交通局,3,C,24,駅データ.jp
9910503,9910503,函館アリーナ前,函館アリーナ前,北海道,函館市,函館市,函館市湯川町１-３２,41.782065,140.782006,函館市電２系統|函館市電５系統,函館市交通局,2,C,23,駅データ.jp
9920515,9920515,二戸,二戸,岩手県,二戸市,二戸市,二戸市石切所,40.25997,141.286211,いわて銀河鉄道線,IGRいわて銀河鉄道,1,C,23,駅データ.jp
9930915,9930915,守谷,守谷,茨城県,守谷市,守谷市,守谷市守谷甲２２１５-２,35.950626,139.992209,つくばエクスプレス|関東鉄道常総線,関東鉄道|首都圏新都市鉄道,2,C,23,駅データ.jp
9931210,9931210,中野,中野,群馬県,みどり市,みどり市,みどり市東町花輪,36.524243,139.317219,わたらせ渓谷線,わたらせ渓谷鐵道,1,A,60,駅データ.jp
9931212,9931212,神戸,神戸,群馬県,みどり市,みどり市,みどり市東町神戸,36.537467,139.35653,わたらせ渓谷線,わたらせ渓谷鐵道,1,C,20,駅データ.jp
9933413,9933413,高松,高松,東京都,立川市,立川市,立川市高松町１-１００,35.710158,139.413242,多摩モノレール,多摩都市モノレール,1,C,20,駅データ.jp
9940311,9940311,上田,上田,長野県,上田市,上田市,上田市天神１丁目１８８７番地,36.396635,138.249059,しなの鉄道線|上田電鉄別所線,しなの鉄道|上田交通,2,C,23,駅データ.jp
9940412,9940412,中野,中野,長野県,上田市,上田市,上田市大字中野字池下４９６-４,36.360654,138.193438,上田電鉄別所線,上田交通,1,A,60,駅データ.jp
9941005,9941005,南富山,南富山,富山県,富山市,富山市,富山市大町２１７-８,36.670445,137.22047,富山地鉄不二越・上滝線|富山地鉄市内線【１・２系統】,富山地方鉄道,2,C,23,駅データ.jp
9941902,9941902,新福井,福井,福井県,福井市,福井市,福井市日之出１-２５０２,36.064714,136.226721,えちぜん鉄道三国芦原線|えちぜん鉄道勝山永平寺線,えちぜん鉄道,2,C,23,駅データ.jp
9941903,9941903,福井口,福井口,福井県,福井市,福井市,福井市松本上町８字１３-１,36.071386,136.233176,えちぜん鉄道三国芦原線|えちぜん鉄道勝山永平寺線,えちぜん鉄道,2,C,23,駅データ.jp
9951119,9951119,山口,山口,愛知県,瀬戸市,瀬戸市,瀬戸市田中町,35.197656,137.102089,愛知環状鉄道線,愛知環状鉄道,1,C,20,駅データ.jp
9952015,9952015,神戸,神戸,愛知県,田原市,田原市,田原市神戸町字大坪,34.668253,137.278044,豊橋鉄道渥美線,豊橋鉄道,1,C,20,駅データ.jp
9960814,9960814,宮津,宮津,京都府,宮津市,宮津市,宮津市鶴賀,35.53441,135.199875,宮福線|宮舞線|宮豊線,京都丹後鉄道,3,C,32,駅データ.jp
9961808,9961808,本町,心斎橋,大阪府,大阪市,大阪市中央区,大阪市中央区船場中央４-１-６,34.681936,135.498982,大阪メトロ中央線|大阪メトロ四つ橋線|大阪メトロ御堂筋線,Osaka Metro,3,C,24,駅データ.jp
9961809,9961809,心斎橋,心斎橋,大阪府,大阪市,大阪市中央区,大阪市中央区心斎橋筋１-８-１６,34.675012,135.50033,大阪メトロ御堂筋線|大阪メトロ長堀鶴見緑地線,Osaka Metro,2,A,60,駅データ.jp
9963102,9963102,湊川,湊川,兵庫県,神戸市,神戸市兵庫区,神戸市兵庫区荒田町１-２０-３,34.679165,135.166637,有馬線|神戸市営地下鉄山手線|神戸高速南北線,神戸市交通局|神戸電鉄|神戸高速鉄道,3,C,24,駅データ.jp
9963309,9963309,三田本町,三田,兵庫県,三田市,三田市,三田市相生町１２-５,34.881805,135.229606,三田線|公園都市線,神戸電鉄,2,C,23,駅データ.jp
9963601,9963601,新神戸,新神戸,兵庫県,神戸市,神戸市中央区,神戸市中央区加納町１丁目,34.705898,135.19579,北神線|神戸市営地下鉄山手線,神戸市交通局,2,C,25,駅データ.jp
9970404,9970404,福井,福井,岡山県,倉敷市,倉敷市,倉敷市福井３９８-１,34.569804,133.744495,水島本線,水島臨海鉄道,1,C,30,駅データ.jp
9970901,9970901,本通,本通,広島県,広島市,広島市中区,広島市中区本通６-３０,34.393377,132.457003,アストラムライン|広電１号線(宇品線)|広電３号線|広電７号線,広島電鉄|広島高速交通,4,C,30,駅データ.jp
9971003,9971003,的場町,広島,広島県,広島市,広島市南区,広島市南区的場町１,34.393277,132.475076,広電１号線(宇品線)|広電２号線(宮島線)|広電５号線(皆実線)|広電６号線(江波線),広島電鉄,4,C,30,駅データ.jp
9971004,9971004,稲荷町,広島,広島県,広島市,広島市南区,広島市南区稲荷町,34.392569,132.471728,広電１号線(宇品線)|広電２号線(宮島線)|広電５号線(皆実線)|広電６号線(江波線),広島電鉄,4,C,30,駅データ.jp
9971005,9971005,銀山町,広島,広島県,広島市,広島市中区,広島市中区銀山町,34.393135,132.467866,広電１号線(宇品線)|広電２号線(宮島線)|広電６号線(江波線),広島電鉄,3,C,24,駅データ.jp
9971006,9971006,胡町,八丁堀,広島県,広島市,広島市中区,広島市中区胡町,34.393401,132.465076,広電１号線(宇品線)|広電２号線(宮島線)|広電６号線(江波線),広島電鉄,3,C,24,駅データ.jp
9971007,9971007,八丁堀,八丁堀,広島県,広島市,広島市中区,広島市中区胡町,34.393897,132.463403,広電１号線(宇品線)|広電２号線(宮島線)|広電６号線(江波線)|広電９号線(白島線),広島電鉄,4,C,30,駅データ.jp
9971008,9971008,立町,八丁堀,広島県,広島市,広島市中区,広島市中区立町,34.394569,132.460871,広電１号線(宇品線)|広電２号線(宮島線)|広電６号線(江波線),広島電鉄,3,C,24,駅データ.jp
9971009,9971009,紙屋町東,八丁堀,広島県,広島市,広島市中区,広島市中区紙屋町,34.395101,132.458167,広電１号線(宇品線)|広電２号線(宮島線)|広電６号線(江波線),広島電鉄,3,C,24,駅データ.jp
9971011,9971011,袋町,八丁堀,広島県,広島市,広島市中区,広島市中区大手町２,34.391187,132.456214,広電１号線(宇品線)|広電３号線|広電７号線,広島電鉄,3,C,24,駅データ.jp
9971012,9971012,中電前,八丁堀,広島県,広島市,広島市中区,広島市中区大手町３,34.388779,132.455399,広電１号線(宇品線)|広電３号線|広電７号線,広島電鉄,3,C,24,駅データ.jp
9971013,9971013,市役所前,本通,広島県,広島市,広島市中区,広島市中区大手町４,34.385875,132.454455,広電１号線(宇品線)|広電３号線|広電７号線,広島電鉄,3,C,24,駅データ.jp
9971014,9971014,鷹野橋,鷹野橋,広島県,広島市,広島市中区,広島市中区千田町１,34.383431,132.453918,広電１号線(宇品線)|広電３号線|広電７号線,広島電鉄,3,C,24,駅データ.jp
9971015,9971015,日赤病院前,日赤病院前,広島県,広島市,広島市中区,広島市中区千田町１,34.380952,132.455871,広電１号線(宇品線)|広電３号線|広電７号線,広島電鉄,3,C,24,駅データ.jp
9971016,9971016,広電本社前,広電本社前,広島県,広島市,広島市中区,広島市中区千田町３,34.377375,132.45821,広電１号線(宇品線)|広電３号線|広電７号線,広島電鉄,3,C,24,駅データ.jp
9971018,9971018,皆実町六丁目,皆実町六丁目,広島県,広島市,広島市南区,広島市南区皆実町６,34.374169,132.464454,広電１号線(宇品線)|広電５号線(皆実線)|広電７号線,広島電鉄,3,C,24,駅データ.jp
9971019,9971019,広大附属学校前,広大附属学校前,広島県,広島市,広島市南区,広島市南区皆実町６,34.371654,132.464583,広電１号線(宇品線)|広電５号線(皆実線)|広電７号線,広島電鉄,3,C,24,駅データ.jp
9971020,9971020,県病院前,県病院前,広島県,広島市,広島市南区,広島市南区宇品神田１,34.36875,132.464797,広電１号線(宇品線)|広電５号線(皆実線)|広電７号線,広島電鉄,3,C,24,駅データ.jp
9971021,9971021,宇品二丁目,宇品二丁目,広島県,広島市,広島市南区,広島市南区宇品神田２,34.366164,132.464519,広電１号線(宇品線)|広電５号線(皆実線)|広電７号線,広島電鉄,3,C,24,駅データ.jp
9971022,9971022,宇品三丁目,宇品三丁目,広島県,広島市,広島市南区,広島市南区宇品神田３,34.364216,132.464411,広電１号線(宇品線)|広電５号線(皆実線)|広電７号線,広島電鉄,3,C,24,駅データ.jp
9971023,9971023,宇品四丁目,宇品四丁目,広島県,広島市,広島市南区,広島市南区宇品神田５,34.35922,132.463853,広電１号線(宇品線)|広電５号線(皆実線)|広電７号線,広島電鉄,3,C,24,駅データ.jp
9971024,9971024,宇品五丁目,宇品五丁目,広島県,広島市,広島市南区,広島市南区宇品神田５,34.357343,132.46366,広電１号線(宇品線)|広電５号線(皆実線)|広電７号線,広島電鉄,3,C,24,駅データ.jp
9971025,9971025,海岸通,海岸通,広島県,広島市,広島市南区,広島市南区宇品海岸３,34.354898,132.463081,広電１号線(宇品線)|広電５号線(皆実線)|広電７号線,広島電鉄,3,C,24,駅データ.jp
9971026,9971026,元宇品口,元宇品口,広島県,広島市,広島市南区,広島市南区宇品海岸１,34.354048,132.459412,広電１号線(宇品線)|広電５号線(皆実線)|広電７号線,広島電鉄,3,C,24,駅データ.jp
9971027,9971027,広島港（宇品）,広島港（宇品）,広島県,広島市,広島市南区,広島市南区宇品海岸一丁目,34.352755,132.455184,広電１号線(宇品線)|広電５号線(皆実線)|広電７号線,広島電鉄,3,C,24,駅データ.jp
9971110,9971110,紙屋町西,十日市町,広島県,広島市,広島市中区,広島市中区紙屋町,34.395455,132.456965,広電２号線(宮島線)|広電３号線|広電６号線(江波線)|広電７号線,広島電鉄,4,C,30,駅データ.jp
9971111,9971111,原爆ドーム前,十日市町,広島県,広島市,広島市中区,広島市中区大手町１,34.396163,132.453918,広電２号線(宮島線)|広電３号線|広電６号線(江波線)|広電７号線,広島電鉄,4,C,30,駅データ.jp
9971112,9971112,本川町,十日市町,広島県,広島市,広島市中区,広島市中区本川町１,34.396942,132.450485,広電２号線(宮島線)|広電３号線|広電６号線(江波線)|広電７号線,広島電鉄,4,C,30,駅データ.jp
9971113,9971113,十日市町,十日市町,広島県,広島市,広島市中区,広島市中区十日市町１,34.397438,132.447138,広電２号線(宮島線)|広電３号線|広電６号線(江波線)|広電７号線|広電８号線(横川線),広島電鉄,5,C,35,駅データ.jp
9971114,9971114,土橋,十日市町,広島県,広島市,広島市中区,広島市中区堺町２,34.3948,132.446322,広電２号線(宮島線)|広電３号線|広電６号線(江波線)|広電８号線(横川線),広島電鉄,4,C,30,駅データ.jp
9980203,9980203,瓦町,瓦町,香川県,高松市,高松市,高松市常磐町１-３-１,34.338827,134.052529,琴電志度線|琴電琴平線|琴電長尾線,高松琴平電気鉄道,3,C,24,駅データ.jp
9980501,9980501,松山市,松山市,愛媛県,松山市,松山市,松山市湊町５,33.835937,132.762456,伊予鉄道市駅線（３系統）|伊予鉄道本町線（６系統）|伊予鉄道横河原線|伊予鉄道環状線（１系統）|伊予鉄道環状線（２系統）|伊予鉄道郡中線|伊予鉄道高浜線,伊予鉄道,7,B,43,駅データ.jp
9980608,9980608,古町,松山,愛媛県,松山市,松山市,松山市平和通６,33.846978,132.754998,伊予鉄道環状線（１系統）|伊予鉄道環状線（２系統）|伊予鉄道高浜線,伊予鉄道,3,C,24,駅データ.jp
9980609,9980609,大手町,松山,愛媛県,松山市,松山市,松山市大手町２,33.839726,132.755384,伊予鉄道松山駅前線（５系統）|伊予鉄道環状線（１系統）|伊予鉄道環状線（２系統）|伊予鉄道高浜線,伊予鉄道,4,C,30,駅データ.jp
